2021-06-07 21:01:32,744 : Flow Logger HTML_B : Starting HTML Conversion To Json | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:03:25,337 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Παιδιατρικός πληθυσμός' | Qrd txt :- 'Παιδιατρικός πληθυσμός' | Matched :- 'True'
2021-06-07 21:03:25,347 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:25,356 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16031' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:25,399 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Παιδιατρικός πληθυσμός' | Qrd txt :- 'Παιδιατρικός πληθυσμός' | Matched :- 'True'
2021-06-07 21:03:25,408 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:25,417 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16037' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:27,216 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '5.3 Προκλινικά δεδομένα για την ασφάλεια' | Qrd txt :- '5.3 Προκλινικά δεδομένα για την ασφάλεια' | Matched :- 'True'
2021-06-07 21:03:27,225 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16045' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:27,230 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16045' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:27,235 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16045' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:27,825 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '6. ΦΑΡΜΑΚΕΥΤΙΚΕΣ ΠΛΗΡΟΦΟΡΙΕΣ' | Qrd txt :- '6. ΦΑΡΜΑΚΕΥΤΙΚΕΣ ΠΛΗΡΟΦΟΡΙΕΣ' | Matched :- 'True'
2021-06-07 21:03:27,834 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16047' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:27,839 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16047' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:27,844 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16047' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:28,388 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.1 Κατάλογος εκδόχων' | Qrd txt :- '6.1 Κατάλογος εκδόχων' | Matched :- 'True'
2021-06-07 21:03:28,397 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16048' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:28,404 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16048' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:28,411 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16048' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:35,169 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.2 Ασυμβατότητες' | Qrd txt :- '6.2 Ασυμβατότητες' | Matched :- 'True'
2021-06-07 21:03:35,185 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16049' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:35,192 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16049' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:35,200 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16049' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:37,035 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.3 Διάρκεια ζωής' | Qrd txt :- '6.3 Διάρκεια ζωής' | Matched :- 'True'
2021-06-07 21:03:37,048 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16050' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:37,056 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16050' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:37,066 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16050' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:39,722 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.4 Ιδιαίτερες προφυλάξεις κατά τη φύλαξη του προϊόντος' | Qrd txt :- '6.4 Ιδιαίτερες προφυλάξεις κατά τη φύλαξη του προϊόντος' | Matched :- 'True'
2021-06-07 21:03:39,737 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16051' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:39,746 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16051' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:39,752 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16051' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:41,538 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed : SpecialCase1|182.86|(45, 77, 86)|0.671| | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.5     Φύση και συστατικά του περιέκτη' | Qrd txt :- '6.5 Φύση και συστατικά του περιέκτη <και ειδικός εξοπλισμός για τη χρήση, τη χορήγηση ή την εμφύτευση>' | Matched :- 'True'
2021-06-07 21:03:41,546 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16052' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:41,552 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16052' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:41,558 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16052' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:47,427 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed : SpecialCase2|11.54|(95, 90, 95)|0.978| | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.6     Ιδιαίτερες προφυλάξεις απόρριψης και άλλος χειρισμός' | Qrd txt :- '6.6 Ιδιαίτερες προφυλάξεις απόρριψης <και άλλος χειρισμός>' | Matched :- 'True'
2021-06-07 21:03:47,435 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16053' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:47,440 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16053' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:47,444 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16053' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:53,002 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '7. ΚΑΤΟΧΟΣ ΤΗΣ ΑΔΕΙΑΣ ΚΥΚΛΟΦΟΡΙΑΣ' | Qrd txt :- '7. ΚΑΤΟΧΟΣ ΤΗΣ ΑΔΕΙΑΣ ΚΥΚΛΟΦΟΡΙΑΣ' | Matched :- 'True'
2021-06-07 21:03:53,011 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16055' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:53,018 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16055' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:53,023 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16055' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:54,683 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '8. ΑΡΙΘΜΟΣ(ΟΙ) ΑΔΕΙΑΣ ΚΥΚΛΟΦΟΡΙΑΣ' | Qrd txt :- '8. ΑΡΙΘΜΟΣ(ΟΙ) ΑΔΕΙΑΣ ΚΥΚΛΟΦΟΡΙΑΣ' | Matched :- 'True'
2021-06-07 21:03:54,692 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16056' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:54,697 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16056' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:54,701 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16056' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:57,913 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '9. ΗΜΕΡΟΜΗΝΙΑ ΠΡΩΤΗΣ ΕΓΚΡΙΣΗΣ/ΑΝΑΝΕΩΣΗΣ ΤΗΣ ΑΔΕΙΑΣ' | Qrd txt :- '9. ΗΜΕΡΟΜΗΝΙΑ ΠΡΩΤΗΣ ΕΓΚΡΙΣΗΣ/ΑΝΑΝΕΩΣΗΣ ΤΗΣ ΑΔΕΙΑΣ' | Matched :- 'True'
2021-06-07 21:03:57,925 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16057' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:57,935 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16057' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:03:57,944 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16057' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:04:00,415 : Heading Extraction Elocta_clean_SmPC.json_e : Match Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | Doc txt :- '10. ΗΜΕΡΟΜΗΝΙΑ ΑΝΑΘΕΩΡΗΣΗΣ ΤΟΥ ΚΕΙΜΕΝΟΥ' | Qrd txt :- '10. ΗΜΕΡΟΜΗΝΙΑ ΑΝΑΘΕΩΡΗΣΗΣ ΤΟΥ ΚΕΙΜΕΝΟΥ' | Matched :- 'True'
2021-06-07 21:04:00,425 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Flow Is Broken | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16058' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:04:00,430 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Passed | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16058' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-06-07 21:04:00,434 : Heading Extraction Elocta_clean_SmPC.json_e : Validation Failed By Style | H | CAP |  el | 0 | Elocta_clean_SmPC.json | currHeadId :- '16058' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-06-07 21:04:01,138 : Flow Logger HTML_B : Completed Heading Extraction For File | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:04:01,141 : Flow Logger HTML_B : 0: Heading Extraction,2.2384 Min,5.457402 MB,17.226103 MB,46.9%
 | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:04:01,144 : Flow Logger HTML_B : Starting Document Annotation For File | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:04:01,155 : Flow Logger HTML_B : Completed Document Annotation | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:04:01,158 : Flow Logger HTML_B : 0: Document Annotation,0.0002 Min,0.15207 MB,0.16197 MB,46.9%
 | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:04:01,160 : Flow Logger HTML_B : Starting Extracting Content Between Heading | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:04:01,166 : ExtractContentBetween_0_W : Cleaning Match Results | H | CAP |  el | 0 | Elocta_clean_SmPC.json
2021-06-07 21:04:01,176 : ExtractContentBetween_0_W : Finished Cleaning Match Results | H | CAP |  el | 0 | Elocta_clean_SmPC.json
2021-06-07 21:04:01,422 : Flow Logger HTML_B : Completed Extracting Content Between Heading | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:04:01,425 : Flow Logger HTML_B : 0: Content Extraction,0.0044 Min,2.013343 MB,17.217204 MB,46.9%
 | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:04:01,488 : XmlGeneration_0_r : PMS/OMS Annotation Information Not Retrieved | H | CAP |  el | 0 | Elocta_clean_SmPC.json
2021-06-07 21:04:01,490 : XmlGeneration_0_r : Initiating XML Generation | H | CAP |  el | 0 | Elocta_clean_SmPC.json
2021-06-07 21:17:22,950 : Flow Logger HTML_N : Starting HTML Conversion To Json | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:22,962 : Style Dictionary_A : Reading style dictionary in file: rule_dictionary_el.json | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:23,013 : Style Dictionary_A : Qrd Section Keys Retrieved For Style Dictionary: ΠΑΡΑΡΤΗΜΑ Ι, ΠΑΡΑΡΤΗΜΑ ΙΙ, ΠΑΡΑΡΤΗΜΑ ΙΙΙ, B. ΦΥΛΛΟ ΟΔΗΓΙΩΝ ΧΡΗΣΗΣ | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:25,451 : Parser_a : Style Information Stored In File: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\ELOCTA\el\2021-06-07T06-03-45Z\outputJSON\Elocta_clean.txt | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:37,111 : Parser_a : Writing to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\ELOCTA\el\2021-06-07T06-03-45Z\outputJSON\Elocta_clean.json | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:37,834 : Flow Logger HTML_N : Completed HTML Conversion To Json | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:37,838 : Flow Logger HTML_N : HTML Conversion To Json,0.2482 Min,7.371953 MB,23.72825 MB,48.0%
 | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:37,859 : Flow Logger HTML_N : Starting Json Split | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:37,870 : Style Dictionary_X : Reading style dictionary in file: rule_dictionary_el.json | H | CAP |  el | Json | Elocta_clean.json
2021-06-07 21:17:37,991 : Style Dictionary_X : Qrd Section Keys Retrieved For Style Dictionary: ΠΑΡΑΡΤΗΜΑ Ι, ΠΑΡΑΡΤΗΜΑ ΙΙ, ΠΑΡΑΡΤΗΜΑ ΙΙΙ, B. ΦΥΛΛΟ ΟΔΗΓΙΩΝ ΧΡΗΣΗΣ | H | CAP |  el | Json | Elocta_clean.json
2021-06-07 21:17:38,024 : Partition_U : Partitioning Json: Elocta_clean.json | H | CAP |  el | Json | Elocta_clean.json
2021-06-07 21:17:38,987 : Partition_U : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\ELOCTA\el\2021-06-07T06-03-45Z\partitionedJSONs\Elocta_clean_SmPC.json | H | CAP |  el | Json | Elocta_clean.json
2021-06-07 21:17:39,325 : Partition_U : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\ELOCTA\el\2021-06-07T06-03-45Z\partitionedJSONs\Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | H | CAP |  el | Json | Elocta_clean.json
2021-06-07 21:17:39,378 : Flow Logger HTML_N : ['Elocta_clean_SmPC.json', 'Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json'] | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:39,387 : Flow Logger HTML_N : Completed Json Split | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:39,393 : Flow Logger HTML_N : Split Json,0.0256 Min,0.143567 MB,31.548362 MB,48.0%
 | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:39,402 : Flow Logger HTML_N : Started Processing Partitioned Jsons | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:39,410 : Flow Logger HTML_N : 



||||||||||||||||||||||||||||||||1 ||||| Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json||||||||||||||||||||||||||||||||



 | H | CAP |  el | HTML | Elocta_clean.htm
2021-06-07 21:17:39,426 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Starting Heading Extraction | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json
2021-06-07 21:17:40,026 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Started Extracting Heading | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json
2021-06-07 21:17:40,076 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Match Passed | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | Doc txt :- 'ΠΑΡΑΡΤΗΜΑ ΙΙ' | Qrd txt :- 'ΠΑΡΑΡΤΗΜΑ ΙΙ' | Matched :- 'True'
2021-06-07 21:17:40,084 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Validation Passed As This The First Heading | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | currHeadId :- '17001' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-06-07 21:17:40,197 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Match Passed : Contains<>|35.48|(84, 77, 86)|0.873| | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | Doc txt :- 'Α.        ΠΑΡΑΣΚΕΥΑΣΤΕΣ ΤΗΣ ΒΙΟΛΟΓΙΚΩΣ ΔΡΑΣΤΙΚΗΣ ΟΥΣΙΑΣ ΚΑΙ ΠΑΡΑΣΚΕΥΑΣΤΗΣ ΥΠΕΥΘΥΝΟΣ ΓΙΑ ΤΗΝ ΑΠΟΔΕΣΜΕΥΣΗ ΤΩΝ ΠΑΡΤΙΔΩΝ' | Qrd txt :- 'A. < ΠΑΡΑΣΚΕΥΑΣΤΗΣ(ΕΣ) ΤΗΣ(ΤΩΝ) ΒΙΟΛΟΓΙΚΩΣ ΔΡΑΣΤΙΚΗΣ(ΩΝ) ΟΥΣΙΑΣ(ΩΝ) ΚΑΙ> ΠΑΡΑΣΚΕΥΑΣΤΗΣ(ΕΣ) ΥΠΕΥΘΥΝΟΣ(ΟΙ) ΓΙΑ ΤΗΝ ΑΠΟΔΕΣΜΕΥΣΗ ΤΩΝ ΠΑΡΤΙΔΩΝ' | Matched :- 'True'
2021-06-07 21:17:40,211 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Validation Passed | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | currHeadId :- '17002' | prevHeadingCurrId :- '17001' | prevHeadingFoundId :- '17001'
2021-06-07 21:17:40,221 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Validation Failed By Style | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | currHeadId :- '17002' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '17001'
2021-06-07 21:17:40,713 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Match Failed In Lowercase : <=7|93.55|(7, 11, 86)|0.335| | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | Doc txt :- 'Α.        ΠΑΡΑΣΚΕΥΑΣΤΕΣ ΤΗΣ ΒΙΟΛΟΓΙΚΩΣ ΔΡΑΣΤΙΚΗΣ ΟΥΣΙΑΣ ΚΑΙ ΠΑΡΑΣΚΕΥΑΣΤΗΣ ΥΠΕΥΘΥΝΟΣ ΓΙΑ ΤΗΝ ΑΠΟΔΕΣΜΕΥΣΗ ΤΩΝ ΠΑΡΤΙΔΩΝ' | Qrd txt :- 'Εκθέσεις περιοδικής παρακολούθησης της ασφάλειας (PSURs)' | Matched :- 'False'
2021-06-07 21:17:41,697 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Match Passed : >7|2.04|(98, 98, 98)|0.993| | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | Doc txt :- 'Β.        ΟΡΟΙ Ή ΠΕΡΙΟΡΙΣΜΟΙ ΣΧΕΤΙΚΑ ΜΕ ΤΗ ΔΙΑΘΕΣΗ ΚΑΙ ΤΗ ΧΡΗΣΗ' | Qrd txt :- 'B. ΟΡΟΙ Ή ΠΕΡΙΟΡΙΣΜΟΙ ΣΧΕΤΙΚΑ ΜΕ ΤΗ ΔΙΑΘΕΣΗ ΚΑΙ ΤΗ ΧΡΗΣΗ ' | Matched :- 'True'
2021-06-07 21:17:41,712 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Validation Flow Is Broken | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | currHeadId :- '17005' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '17001'
2021-06-07 21:17:41,718 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Validation Passed | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | currHeadId :- '17005' | prevHeadingCurrId :- '17001' | prevHeadingFoundId :- '17001'
2021-06-07 21:17:41,727 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Validation Failed By Style | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | currHeadId :- '17005' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '17001'
2021-06-07 21:17:41,852 : Heading Extraction Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json_o : Match Passed : >7|81.63|(65, 71, 86)|0.853| | H | CAP |  el | 1 | Elocta_clean_ΠΑΡΑΡΤΗΜΑ ΙΙ.json | Doc txt :- 'Β.        ΟΡΟΙ Ή ΠΕΡΙΟΡΙΣΜΟΙ ΣΧΕΤΙΚΑ ΜΕ ΤΗ ΔΙΑΘΕΣΗ ΚΑΙ ΤΗ ΧΡΗΣΗ' | Qrd txt :- 'D. ΟΡΟΙ Ή ΠΕΡΙΟΡΙΣΜΟΙ ΣΧΕΤΙΚΑ ΜΕ ΤΗΝ ΑΣΦΑΛΗ ΚΑΙ ΑΠΟΤΕΛΕΣΜΑΤΙΚΗ ΧΡΗΣΗ ΤΟΥ ΦΑΡΜΑΚΕΥΤΙΚΟΥ ΠΡΟΪΟΝΤΟΣ' | Matched :- 'True'
