2021-09-19 10:07:07,920 : Flow Logger HTML_R : Starting HTML Conversion To Json | H | CAP |  en | HTML | Elocta_clean.htm
2021-09-19 10:07:28,963 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:28,974 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '24027'
2021-09-19 10:07:28,986 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24031' | prevHeadingCurrId :- '24027' | prevHeadingFoundId :- '24027'
2021-09-19 10:07:28,991 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed By Style | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '24027'
2021-09-19 10:07:29,012 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:29,050 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '24027'
2021-09-19 10:07:29,059 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24037' | prevHeadingCurrId :- '24027' | prevHeadingFoundId :- '24027'
2021-09-19 10:07:29,066 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed By Style | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '24027'
2021-09-19 10:07:29,353 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Reporting of suspected adverse reactions' | Qrd txt :- 'Reporting of suspected adverse reactions' | Matched :- 'True'
2021-09-19 10:07:29,361 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24029' | prevHeadingCurrId :- '24027' | prevHeadingFoundId :- '24027'
2021-09-19 10:07:29,366 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed By Style | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24029' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '24027'
2021-09-19 10:07:29,572 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.9 Overdose' | Qrd txt :- '4.9 Overdose' | Matched :- 'True'
2021-09-19 10:07:29,580 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24030' | prevHeadingCurrId :- '24027' | prevHeadingFoundId :- '24027'
2021-09-19 10:07:29,856 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '5. PHARMACOLOGICAL PROPERTIES' | Qrd txt :- '5. PHARMACOLOGICAL PROPERTIES' | Matched :- 'True'
2021-09-19 10:07:29,862 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24032' | prevHeadingCurrId :- '24030' | prevHeadingFoundId :- '24030'
2021-09-19 10:07:29,972 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '5.1 Pharmacodynamic properties' | Qrd txt :- '5.1 Pharmacodynamic properties' | Matched :- 'True'
2021-09-19 10:07:29,981 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24033' | prevHeadingCurrId :- '24032' | prevHeadingFoundId :- '24032'
2021-09-19 10:07:30,302 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Mechanism of action' | Qrd txt :- 'Mechanism of action' | Matched :- 'True'
2021-09-19 10:07:30,312 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24034' | prevHeadingCurrId :- '24033' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:30,315 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed By Style | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24034' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:30,658 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Clinical efficacy and safety' | Qrd txt :- 'Clinical efficacy and safety' | Matched :- 'True'
2021-09-19 10:07:30,667 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24036' | prevHeadingCurrId :- '24033' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:30,675 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed By Style | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24036' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:32,649 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:32,655 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24013' | prevHeadingCurrId :- '24011' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:32,682 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:32,688 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24019' | prevHeadingCurrId :- '24017' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:32,694 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:32,703 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24021' | prevHeadingCurrId :- '24020' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:32,732 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:32,741 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24028' | prevHeadingCurrId :- '24027' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:32,756 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:32,762 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24031' | prevHeadingCurrId :- '24030' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:32,781 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:32,790 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24037' | prevHeadingCurrId :- '24033' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:32,796 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed By Style | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:33,644 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '5.2 Pharmacokinetic properties' | Qrd txt :- '5.2 Pharmacokinetic properties' | Matched :- 'True'
2021-09-19 10:07:33,650 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24038' | prevHeadingCurrId :- '24033' | prevHeadingFoundId :- '24033'
2021-09-19 10:07:34,652 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:34,658 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24013' | prevHeadingCurrId :- '24011' | prevHeadingFoundId :- '24038'
2021-09-19 10:07:34,681 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:34,687 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24019' | prevHeadingCurrId :- '24017' | prevHeadingFoundId :- '24038'
2021-09-19 10:07:34,693 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:34,699 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24021' | prevHeadingCurrId :- '24020' | prevHeadingFoundId :- '24038'
2021-09-19 10:07:34,727 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:34,734 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24028' | prevHeadingCurrId :- '24027' | prevHeadingFoundId :- '24038'
2021-09-19 10:07:34,754 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:34,762 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24031' | prevHeadingCurrId :- '24030' | prevHeadingFoundId :- '24038'
2021-09-19 10:07:34,780 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:07:34,789 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24037' | prevHeadingCurrId :- '24033' | prevHeadingFoundId :- '24038'
2021-09-19 10:07:35,376 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '5.3 Preclinical safety data' | Qrd txt :- '5.3 Preclinical safety data' | Matched :- 'True'
2021-09-19 10:07:35,383 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24045' | prevHeadingCurrId :- '24038' | prevHeadingFoundId :- '24038'
2021-09-19 10:07:35,524 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6. PHARMACEUTICAL PARTICULARS' | Qrd txt :- '6. PHARMACEUTICAL PARTICULARS' | Matched :- 'True'
2021-09-19 10:07:35,531 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24047' | prevHeadingCurrId :- '24045' | prevHeadingFoundId :- '24045'
2021-09-19 10:07:35,711 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.1 List of excipients' | Qrd txt :- '6.1 List of excipients' | Matched :- 'True'
2021-09-19 10:07:35,716 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24048' | prevHeadingCurrId :- '24047' | prevHeadingFoundId :- '24047'
2021-09-19 10:07:37,524 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.2 Incompatibilities' | Qrd txt :- '6.2 Incompatibilities' | Matched :- 'True'
2021-09-19 10:07:37,530 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24049' | prevHeadingCurrId :- '24048' | prevHeadingFoundId :- '24048'
2021-09-19 10:07:37,934 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.3 Shelf life' | Qrd txt :- '6.3 Shelf life' | Matched :- 'True'
2021-09-19 10:07:37,940 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24050' | prevHeadingCurrId :- '24049' | prevHeadingFoundId :- '24049'
2021-09-19 10:07:38,622 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.4 Special precautions for storage' | Qrd txt :- '6.4 Special precautions for storage' | Matched :- 'True'
2021-09-19 10:07:38,628 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24051' | prevHeadingCurrId :- '24050' | prevHeadingFoundId :- '24050'
2021-09-19 10:07:39,052 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed : SpecialCase1|158.33|(48, 81, 86)|0.69| | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.5   Nature and contents of container' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'True'
2021-09-19 10:07:39,058 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24052' | prevHeadingCurrId :- '24051' | prevHeadingFoundId :- '24051'
2021-09-19 10:07:40,978 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed : SpecialCase2|14.63|(93, 88, 95)|0.933| | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.6   Special precautions for disposal and other handling' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'True'
2021-09-19 10:07:40,984 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24053' | prevHeadingCurrId :- '24052' | prevHeadingFoundId :- '24052'
2021-09-19 10:07:42,522 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '7. MARKETING AUTHORISATION HOLDER' | Qrd txt :- '7. MARKETING AUTHORISATION HOLDER' | Matched :- 'True'
2021-09-19 10:07:42,529 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24055' | prevHeadingCurrId :- '24053' | prevHeadingFoundId :- '24053'
2021-09-19 10:07:43,211 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '8. MARKETING AUTHORISATION NUMBER(S)' | Qrd txt :- '8. MARKETING AUTHORISATION NUMBER(S)' | Matched :- 'True'
2021-09-19 10:07:43,217 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24056' | prevHeadingCurrId :- '24055' | prevHeadingFoundId :- '24055'
2021-09-19 10:07:44,398 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '9. DATE OF FIRST AUTHORISATION/RENEWAL OF THE AUTHORISATION' | Qrd txt :- '9. DATE OF FIRST AUTHORISATION/RENEWAL OF THE AUTHORISATION' | Matched :- 'True'
2021-09-19 10:07:44,404 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24057' | prevHeadingCurrId :- '24056' | prevHeadingFoundId :- '24056'
2021-09-19 10:07:44,995 : Heading Extraction Elocta_clean_SmPC.json_u : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '10. DATE OF REVISION OF THE TEXT' | Qrd txt :- '10. DATE OF REVISION OF THE TEXT' | Matched :- 'True'
2021-09-19 10:07:45,000 : Heading Extraction Elocta_clean_SmPC.json_u : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '24058' | prevHeadingCurrId :- '24057' | prevHeadingFoundId :- '24057'
2021-09-19 10:07:45,126 : Flow Logger HTML_R : Completed Heading Extraction For File | H | CAP |  en | HTML | Elocta_clean.htm
2021-09-19 10:07:45,127 : Flow Logger HTML_R : 0: Heading Extraction,0.4978 Min,3.339908 MB,7.233549 MB,76.5%
 | H | CAP |  en | HTML | Elocta_clean.htm
2021-09-19 10:07:45,131 : Flow Logger HTML_R : Starting Document Annotation For File | H | CAP |  en | HTML | Elocta_clean.htm
