2021-05-20 00:52:06,550 : Flow Logger HTML_M : Starting HTML Conversion To Json | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:14,057 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Match Failed In Lowercase : Contains<>|178.43|(8, 12, 86)|0.338| | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | Doc txt :- 'Name and address of the manufacturer responsible for batch release' | Qrd txt :- 'A. <MANUFACTURER(S) OF THE BIOLOGICAL ACTIVE SUBSTANCE(S) AND> MANUFACTURER(S) RESPONSIBLE FOR BATCH RELEASE' | Matched :- 'False'
2021-05-20 00:53:14,073 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Match Passed : <=7|5.88|(97, 94, 97)|0.969| | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | Doc txt :- 'Name and address of the manufacturer responsible for batch release' | Qrd txt :- 'Name and address of the manufacturer(s) responsible for batch release' | Matched :- 'True'
2021-05-20 00:53:14,081 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Validation Flow Is Broken | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | currHeadId :- '21004' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '21002'
2021-05-20 00:53:14,087 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Validation Passed | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | currHeadId :- '21004' | prevHeadingCurrId :- '21002' | prevHeadingFoundId :- '21002'
2021-05-20 00:53:14,103 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Match Failed In Lowercase : Contains<>|606.67|(11, 33, 86)|0.321| | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | Doc txt :- 'H. Lundbeck A/S' | Qrd txt :- 'A. <MANUFACTURER(S) OF THE BIOLOGICAL ACTIVE SUBSTANCE(S) AND> MANUFACTURER(S) RESPONSIBLE FOR BATCH RELEASE' | Matched :- 'False'
2021-05-20 00:53:14,115 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Match Failed In Lowercase : <=7|360.0|(11, 27, 86)|0.431| | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | Doc txt :- 'H. Lundbeck A/S' | Qrd txt :- 'Name and address of the manufacturer(s) of the biological active substance(s)' | Matched :- 'False'
2021-05-20 00:53:14,127 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Match Failed In Lowercase : <=7|313.33|(20, 20, 86)|0.389| | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | Doc txt :- 'H. Lundbeck A/S' | Qrd txt :- 'Name and address of the manufacturer(s) responsible for batch release' | Matched :- 'False'
2021-05-20 00:53:14,578 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Match Failed In Lowercase : >7|93.91|(9, 3, 86)|0.395| | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | Doc txt :- 'The printed package leaflet of the medicinal product must state the name and address of the manufacturer responsible for the release of the concerned batch.' | Qrd txt :- 'D. CONDITIONS OR RESTRICTIONS WITH REGARD TO THE SAFE AND EFFECTIVE USE OF THE MEDICINAL PRODUCT' | Matched :- 'False'
2021-05-20 00:53:14,659 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Match Passed | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | Doc txt :- 'B. CONDITIONS OR RESTRICTIONS REGARDING SUPPLY AND USE' | Qrd txt :- 'B. CONDITIONS OR RESTRICTIONS REGARDING SUPPLY AND USE' | Matched :- 'True'
2021-05-20 00:53:14,668 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Validation Passed | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | currHeadId :- '21005' | prevHeadingCurrId :- '21004' | prevHeadingFoundId :- '21004'
2021-05-20 00:53:14,809 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Match Passed | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | Doc txt :- 'C. OTHER CONDITIONS AND REQUIREMENTS OF THE MARKETING AUTHORISATION' | Qrd txt :- 'C. OTHER CONDITIONS AND REQUIREMENTS OF THE MARKETING AUTHORISATION' | Matched :- 'True'
2021-05-20 00:53:14,818 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Validation Flow Is Broken | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | currHeadId :- '21007' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '21005'
2021-05-20 00:53:14,824 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Validation Passed | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | currHeadId :- '21007' | prevHeadingCurrId :- '21005' | prevHeadingFoundId :- '21005'
2021-05-20 00:53:14,872 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Match Passed | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | Doc txt :- 'Periodic safety update reports (PSURs)' | Qrd txt :- 'Periodic safety update reports (PSURs)' | Matched :- 'True'
2021-05-20 00:53:14,880 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Validation Passed | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | currHeadId :- '21008' | prevHeadingCurrId :- '21007' | prevHeadingFoundId :- '21007'
2021-05-20 00:53:14,930 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Match Passed | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | Doc txt :- 'D. CONDITIONS OR RESTRICTIONS WITH REGARD TO THE SAFE AND EFFECTIVE USE OF THE MEDICINAL PRODUCT' | Qrd txt :- 'D. CONDITIONS OR RESTRICTIONS WITH REGARD TO THE SAFE AND EFFECTIVE USE OF THE MEDICINAL PRODUCT' | Matched :- 'True'
2021-05-20 00:53:14,938 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Validation Passed | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | currHeadId :- '21009' | prevHeadingCurrId :- '21008' | prevHeadingFoundId :- '21008'
2021-05-20 00:53:14,992 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Match Passed | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | Doc txt :- 'Risk management plan (RMP)' | Qrd txt :- 'Risk management plan (RMP)' | Matched :- 'True'
2021-05-20 00:53:14,999 : Heading Extraction Abilify Maintena_clean_ANNEX II.json_7 : Validation Passed | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json | currHeadId :- '21010' | prevHeadingCurrId :- '21009' | prevHeadingFoundId :- '21009'
2021-05-20 00:53:15,233 : Flow Logger HTML_M : Completed Heading Extraction For File | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:15,234 : Flow Logger HTML_M : 1: Heading Extraction,0.0292 Min,0.275606 MB,2.853726 MB,65.3%
 | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:15,237 : Flow Logger HTML_M : Starting Document Annotation For File | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:15,244 : Flow Logger HTML_M : Completed Document Annotation | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:15,245 : Flow Logger HTML_M : 1: Document Annotation,0.0002 Min,0.016258 MB,0.164618 MB,65.3%
 | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:15,247 : Flow Logger HTML_M : Starting Extracting Content Between Heading | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:15,252 : ExtractContentBetween_1_Q : Cleaning Match Results | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json
2021-05-20 00:53:15,256 : ExtractContentBetween_1_Q : Finished Cleaning Match Results | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json
2021-05-20 00:53:15,269 : Flow Logger HTML_M : Completed Extracting Content Between Heading | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:15,270 : Flow Logger HTML_M : 1: Content Extraction,0.0004 Min,0.091781 MB,0.396637 MB,65.3%
 | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:15,290 : XmlGeneration_1_7 : PMS/OMS Annotation Information Not Retrieved | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json
2021-05-20 00:53:15,291 : XmlGeneration_1_7 : Initiating XML Generation | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json
2021-05-20 00:53:15,319 : XmlGeneration_1_7 : Writing to File:Abilify Maintena_clean_ANNEX II.xml | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json
2021-05-20 00:53:15,321 : Flow Logger HTML_M : 1: Generate XML,0.0008 Min,0.454368 MB,1.116539 MB,65.3%
 | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:18,684 : XML Submission Logger_1_s : Initiating Submission To FHIR Server | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json
2021-05-20 00:53:18,686 : XML Submission Logger_1_s : Response{"resourceType":"Bundle","id":"ade183ae-b41c-4d6e-ac28-580c52d5a941","meta":{"versionId":"1","lastUpdated":"2021-05-19T19:23:17.357+00:00"},"type":"collection","entry":[{"fullUrl":"urn:uuid:81568dd0-dec2-48a4-bc67-57b63bd5fffd","resource":{"resourceType":"Bundle","id":"19beefc7-e919-4bfb-9789-2fd3c7533e26","identifier":{"system":"http://ema.europa.eu/fhir/identifier/documentid","value":"${instance.bundle[n].Identifier}"},"type":"document","timestamp":"2021-05-19T19:23:15+00:00","entry":[{"fullUr | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json
2021-05-20 00:53:18,687 : XML Submission Logger_1_s : POST sucessful: XML added with id: ade183ae-b41c-4d6e-ac28-580c52d5a941 | H | CAP |  en | 1 | Abilify Maintena_clean_ANNEX II.json
2021-05-20 00:53:18,688 : Flow Logger HTML_M : 1: Submit FHIR Msg,0.0561 Min,0.05885 MB,0.591089 MB,65.3%
 | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:18,689 : Flow Logger HTML_M : 



||||||||||||||||||||||||||||||||2 ||||| Abilify Maintena_clean_ANNEX III.json||||||||||||||||||||||||||||||||



 | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:53:18,694 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Starting Heading Extraction | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json
2021-05-20 00:53:18,964 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Started Extracting Heading | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json
2021-05-20 00:53:19,172 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed : <=1|25.0|(86, 100, 95)|0.921| | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- 'A. LABELLING' | Qrd txt :- 'LABELLING ' | Matched :- 'True'
2021-05-20 00:53:19,175 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed As This The First Heading | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22001' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-05-20 00:53:19,184 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed : Contains<>|111.76|(64, 85, 86)|0.877| | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- 'PARTICULARS TO APPEAR ON THE OUTER PACKAGING' | Qrd txt :- 'PARTICULARS TO APPEAR ON <THE OUTER PACKAGING> <AND> <THE IMMEDIATE PACKAGING>' | Matched :- 'True'
2021-05-20 00:53:19,192 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22002' | prevHeadingCurrId :- '22001' | prevHeadingFoundId :- '22001'
2021-05-20 00:53:19,331 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '1. NAME OF THE MEDICINAL PRODUCT' | Qrd txt :- '1. NAME OF THE MEDICINAL PRODUCT' | Matched :- 'True'
2021-05-20 00:53:19,341 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22003' | prevHeadingCurrId :- '22002' | prevHeadingFoundId :- '22002'
2021-05-20 00:53:19,574 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '2. STATEMENT OF ACTIVE SUBSTANCE(S)' | Qrd txt :- '2. STATEMENT OF ACTIVE SUBSTANCE(S)' | Matched :- 'True'
2021-05-20 00:53:19,584 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22004' | prevHeadingCurrId :- '22003' | prevHeadingFoundId :- '22003'
2021-05-20 00:53:19,700 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '3. LIST OF EXCIPIENTS' | Qrd txt :- '3. LIST OF EXCIPIENTS' | Matched :- 'True'
2021-05-20 00:53:19,710 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22005' | prevHeadingCurrId :- '22004' | prevHeadingFoundId :- '22004'
2021-05-20 00:53:20,110 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '4. PHARMACEUTICAL FORM AND CONTENTS' | Qrd txt :- '4. PHARMACEUTICAL FORM AND CONTENTS' | Matched :- 'True'
2021-05-20 00:53:20,118 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22006' | prevHeadingCurrId :- '22005' | prevHeadingFoundId :- '22005'
2021-05-20 00:53:20,846 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '5. METHOD AND ROUTE(S) OF ADMINISTRATION' | Qrd txt :- '5. METHOD AND ROUTE(S) OF ADMINISTRATION' | Matched :- 'True'
2021-05-20 00:53:20,854 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22007' | prevHeadingCurrId :- '22006' | prevHeadingFoundId :- '22006'
2021-05-20 00:53:21,333 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '6. SPECIAL WARNING THAT THE MEDICINAL PRODUCT MUST BE STORED OUT OF THE SIGHT AND REACH OF CHILDREN' | Qrd txt :- '6. SPECIAL WARNING THAT THE MEDICINAL PRODUCT MUST BE STORED OUT OF THE SIGHT AND REACH OF CHILDREN' | Matched :- 'True'
2021-05-20 00:53:21,342 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22008' | prevHeadingCurrId :- '22007' | prevHeadingFoundId :- '22007'
2021-05-20 00:53:21,509 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '7. OTHER SPECIAL WARNING(S), IF NECESSARY' | Qrd txt :- '7. OTHER SPECIAL WARNING(S), IF NECESSARY' | Matched :- 'True'
2021-05-20 00:53:21,518 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22009' | prevHeadingCurrId :- '22008' | prevHeadingFoundId :- '22008'
2021-05-20 00:53:21,555 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '8. EXPIRY DATE' | Qrd txt :- '8. EXPIRY DATE' | Matched :- 'True'
2021-05-20 00:53:21,563 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22010' | prevHeadingCurrId :- '22009' | prevHeadingFoundId :- '22009'
2021-05-20 00:53:21,873 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '9. SPECIAL STORAGE CONDITIONS' | Qrd txt :- '9. SPECIAL STORAGE CONDITIONS' | Matched :- 'True'
2021-05-20 00:53:21,882 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22011' | prevHeadingCurrId :- '22010' | prevHeadingFoundId :- '22010'
2021-05-20 00:53:22,062 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '10. SPECIAL PRECAUTIONS FOR DISPOSAL OF UNUSED MEDICINAL PRODUCTS OR WASTE MATERIALS DERIVED FROM SUCH MEDICINAL PRODUCTS, IF APPROPRIATE' | Qrd txt :- '10. SPECIAL PRECAUTIONS FOR DISPOSAL OF UNUSED MEDICINAL PRODUCTS OR WASTE MATERIALS DERIVED FROM SUCH MEDICINAL PRODUCTS, IF APPROPRIATE' | Matched :- 'True'
2021-05-20 00:53:22,072 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22012' | prevHeadingCurrId :- '22011' | prevHeadingFoundId :- '22011'
2021-05-20 00:53:22,290 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '11. NAME AND ADDRESS OF THE MARKETING AUTHORISATION HOLDER' | Qrd txt :- '11. NAME AND ADDRESS OF THE MARKETING AUTHORISATION HOLDER' | Matched :- 'True'
2021-05-20 00:53:22,301 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22013' | prevHeadingCurrId :- '22012' | prevHeadingFoundId :- '22012'
2021-05-20 00:53:22,892 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '12. MARKETING AUTHORISATION NUMBER(S)' | Qrd txt :- '12. MARKETING AUTHORISATION NUMBER(S)' | Matched :- 'True'
2021-05-20 00:53:22,902 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22014' | prevHeadingCurrId :- '22013' | prevHeadingFoundId :- '22013'
2021-05-20 00:53:23,069 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed : Contains<>|162.5|(55, 100, 90)|0.876| | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '13.     BATCH NUMBER' | Qrd txt :- '13. BATCH NUMBER<, DONATION AND PRODUCT CODES>' | Matched :- 'True'
2021-05-20 00:53:23,079 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22015' | prevHeadingCurrId :- '22014' | prevHeadingFoundId :- '22014'
2021-05-20 00:53:23,179 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '14. GENERAL CLASSIFICATION FOR SUPPLY' | Qrd txt :- '14. GENERAL CLASSIFICATION FOR SUPPLY' | Matched :- 'True'
2021-05-20 00:53:23,189 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22016' | prevHeadingCurrId :- '22015' | prevHeadingFoundId :- '22015'
2021-05-20 00:53:23,281 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '15. INSTRUCTIONS ON USE' | Qrd txt :- '15. INSTRUCTIONS ON USE' | Matched :- 'True'
2021-05-20 00:53:23,292 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22017' | prevHeadingCurrId :- '22016' | prevHeadingFoundId :- '22016'
2021-05-20 00:53:23,391 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '16. INFORMATION IN BRAILLE' | Qrd txt :- '16. INFORMATION IN BRAILLE' | Matched :- 'True'
2021-05-20 00:53:23,403 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22018' | prevHeadingCurrId :- '22017' | prevHeadingFoundId :- '22017'
2021-05-20 00:53:23,717 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '17. UNIQUE IDENTIFIER – 2D BARCODE' | Qrd txt :- '17. UNIQUE IDENTIFIER – 2D BARCODE' | Matched :- 'True'
2021-05-20 00:53:23,728 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22019' | prevHeadingCurrId :- '22018' | prevHeadingFoundId :- '22018'
2021-05-20 00:53:24,097 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '18. UNIQUE IDENTIFIER - HUMAN READABLE DATA' | Qrd txt :- '18. UNIQUE IDENTIFIER - HUMAN READABLE DATA' | Matched :- 'True'
2021-05-20 00:53:24,109 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22020' | prevHeadingCurrId :- '22019' | prevHeadingFoundId :- '22019'
2021-05-20 00:53:24,121 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed : Contains<>|111.76|(64, 85, 86)|0.877| | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- 'PARTICULARS TO APPEAR ON THE OUTER PACKAGING' | Qrd txt :- 'PARTICULARS TO APPEAR ON <THE OUTER PACKAGING> <AND> <THE IMMEDIATE PACKAGING>' | Matched :- 'True'
2021-05-20 00:53:24,131 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Failed Top Heading Found After Bottom Headings | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22002' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '22020'
2021-05-20 00:53:24,304 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : End Of Sub Section | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json
2021-05-20 00:53:24,315 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed : Contains<>|111.76|(64, 85, 86)|0.877| | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- 'PARTICULARS TO APPEAR ON THE OUTER PACKAGING' | Qrd txt :- 'PARTICULARS TO APPEAR ON <THE OUTER PACKAGING> <AND> <THE IMMEDIATE PACKAGING>' | Matched :- 'True'
2021-05-20 00:53:24,324 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : (2, 2.0, 'CAP') Validation Passed As Current Heading Is Same As Previous H1 Heading | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22002' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-05-20 00:53:24,565 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '1. NAME OF THE MEDICINAL PRODUCT' | Qrd txt :- '1. NAME OF THE MEDICINAL PRODUCT' | Matched :- 'True'
2021-05-20 00:53:24,575 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22003' | prevHeadingCurrId :- '22002' | prevHeadingFoundId :- '22002'
2021-05-20 00:53:24,936 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '2. STATEMENT OF ACTIVE SUBSTANCE(S)' | Qrd txt :- '2. STATEMENT OF ACTIVE SUBSTANCE(S)' | Matched :- 'True'
2021-05-20 00:53:24,950 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22004' | prevHeadingCurrId :- '22003' | prevHeadingFoundId :- '22003'
2021-05-20 00:53:25,147 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '3. LIST OF EXCIPIENTS' | Qrd txt :- '3. LIST OF EXCIPIENTS' | Matched :- 'True'
2021-05-20 00:53:25,160 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22005' | prevHeadingCurrId :- '22004' | prevHeadingFoundId :- '22004'
2021-05-20 00:53:25,802 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '4. PHARMACEUTICAL FORM AND CONTENTS' | Qrd txt :- '4. PHARMACEUTICAL FORM AND CONTENTS' | Matched :- 'True'
2021-05-20 00:53:25,815 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22006' | prevHeadingCurrId :- '22005' | prevHeadingFoundId :- '22005'
2021-05-20 00:53:27,213 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Match Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | Doc txt :- '5. METHOD AND ROUTE(S) OF ADMINISTRATION' | Qrd txt :- '5. METHOD AND ROUTE(S) OF ADMINISTRATION' | Matched :- 'True'
2021-05-20 00:53:27,225 : Heading Extraction Abilify Maintena_clean_ANNEX III.json_z : Validation Passed | H | CAP |  en | 2 | Abilify Maintena_clean_ANNEX III.json | currHeadId :- '22007' | prevHeadingCurrId :- '22006' | prevHeadingFoundId :- '22006'
