2021-06-03 02:23:23,478 : Flow Logger HTML_K : Starting HTML Conversion To Json | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:34:00,872 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:00,909 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '20027' | prevHeadingFoundId :- '20027'
2021-06-03 02:34:00,950 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:00,974 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-06-03 02:34:01,006 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '20027' | prevHeadingFoundId :- '20027'
2021-06-03 02:34:01,069 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:01,098 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-06-03 02:34:01,130 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '20027' | prevHeadingFoundId :- '20027'
2021-06-03 02:34:02,265 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Reporting of suspected adverse reactions' | Qrd txt :- 'Reporting of suspected adverse reactions' | Matched :- 'True'
2021-06-03 02:34:02,291 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20029' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-06-03 02:34:02,318 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20029' | prevHeadingCurrId :- '20027' | prevHeadingFoundId :- '20027'
2021-06-03 02:34:03,102 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.9 Overdose' | Qrd txt :- '4.9 Overdose' | Matched :- 'True'
2021-06-03 02:34:03,125 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20030' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-06-03 02:34:03,137 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20030' | prevHeadingCurrId :- '20027' | prevHeadingFoundId :- '20027'
2021-06-03 02:34:04,121 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '5. PHARMACOLOGICAL PROPERTIES' | Qrd txt :- '5. PHARMACOLOGICAL PROPERTIES' | Matched :- 'True'
2021-06-03 02:34:04,142 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20032' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20030'
2021-06-03 02:34:04,156 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20032' | prevHeadingCurrId :- '20030' | prevHeadingFoundId :- '20030'
2021-06-03 02:34:04,569 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '5.1 Pharmacodynamic properties' | Qrd txt :- '5.1 Pharmacodynamic properties' | Matched :- 'True'
2021-06-03 02:34:04,588 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20033' | prevHeadingCurrId :- '20032' | prevHeadingFoundId :- '20032'
2021-06-03 02:34:05,699 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Mechanism of action' | Qrd txt :- 'Mechanism of action' | Matched :- 'True'
2021-06-03 02:34:05,729 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20034' | prevHeadingCurrId :- '20033' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:06,957 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Clinical efficacy and safety' | Qrd txt :- 'Clinical efficacy and safety' | Matched :- 'True'
2021-06-03 02:34:06,982 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20036' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:07,009 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20036' | prevHeadingCurrId :- '20033' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:11,826 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:11,848 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:11,917 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:11,942 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:11,967 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:11,991 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '20020' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:12,084 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:12,114 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '20027' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:12,161 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:12,194 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '20030' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:12,283 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:12,322 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:12,367 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '20033' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:13,685 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '5.2 Pharmacokinetic properties' | Qrd txt :- '5.2 Pharmacokinetic properties' | Matched :- 'True'
2021-06-03 02:34:13,709 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20038' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:13,722 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20038' | prevHeadingCurrId :- '20033' | prevHeadingFoundId :- '20033'
2021-06-03 02:34:17,835 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:17,858 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20038'
2021-06-03 02:34:17,935 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:17,954 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20038'
2021-06-03 02:34:17,974 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:18,002 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '20020' | prevHeadingFoundId :- '20038'
2021-06-03 02:34:18,067 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:18,087 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '20027' | prevHeadingFoundId :- '20038'
2021-06-03 02:34:18,118 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:18,145 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '20030' | prevHeadingFoundId :- '20038'
2021-06-03 02:34:18,199 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-03 02:34:18,226 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20038'
2021-06-03 02:34:20,780 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '5.3 Preclinical safety data' | Qrd txt :- '5.3 Preclinical safety data' | Matched :- 'True'
2021-06-03 02:34:20,806 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20045' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20038'
2021-06-03 02:34:20,821 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20045' | prevHeadingCurrId :- '20038' | prevHeadingFoundId :- '20038'
2021-06-03 02:34:21,367 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6. PHARMACEUTICAL PARTICULARS' | Qrd txt :- '6. PHARMACEUTICAL PARTICULARS' | Matched :- 'True'
2021-06-03 02:34:21,392 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20047' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20045'
2021-06-03 02:34:21,409 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20047' | prevHeadingCurrId :- '20045' | prevHeadingFoundId :- '20045'
2021-06-03 02:34:22,005 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.1 List of excipients' | Qrd txt :- '6.1 List of excipients' | Matched :- 'True'
2021-06-03 02:34:22,024 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20048' | prevHeadingCurrId :- '20047' | prevHeadingFoundId :- '20047'
2021-06-03 02:34:28,029 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.2 Incompatibilities' | Qrd txt :- '6.2 Incompatibilities' | Matched :- 'True'
2021-06-03 02:34:28,053 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20049' | prevHeadingCurrId :- '20048' | prevHeadingFoundId :- '20048'
2021-06-03 02:34:29,822 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.3 Shelf life' | Qrd txt :- '6.3 Shelf life' | Matched :- 'True'
2021-06-03 02:34:29,846 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20050' | prevHeadingCurrId :- '20049' | prevHeadingFoundId :- '20049'
2021-06-03 02:34:31,827 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.4 Special precautions for storage' | Qrd txt :- '6.4 Special precautions for storage' | Matched :- 'True'
2021-06-03 02:34:31,847 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20051' | prevHeadingCurrId :- '20050' | prevHeadingFoundId :- '20050'
2021-06-03 02:34:33,400 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed : SpecialCase1|158.33|(48, 81, 86)|0.69| | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.5     Nature and contents of container' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'True'
2021-06-03 02:34:33,425 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20052' | prevHeadingCurrId :- '20051' | prevHeadingFoundId :- '20051'
2021-06-03 02:34:40,451 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed : SpecialCase2|14.63|(93, 88, 95)|0.977| | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '6.6     Special precautions for disposal and other handling' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'True'
2021-06-03 02:34:40,476 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20053' | prevHeadingCurrId :- '20052' | prevHeadingFoundId :- '20052'
2021-06-03 02:34:47,073 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '7. MARKETING AUTHORISATION HOLDER' | Qrd txt :- '7. MARKETING AUTHORISATION HOLDER' | Matched :- 'True'
2021-06-03 02:34:47,093 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20055' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20053'
2021-06-03 02:34:47,108 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20055' | prevHeadingCurrId :- '20053' | prevHeadingFoundId :- '20053'
2021-06-03 02:34:49,334 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '8. MARKETING AUTHORISATION NUMBER(S)' | Qrd txt :- '8. MARKETING AUTHORISATION NUMBER(S)' | Matched :- 'True'
2021-06-03 02:34:49,352 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20056' | prevHeadingCurrId :- '20055' | prevHeadingFoundId :- '20055'
2021-06-03 02:34:54,026 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '9. DATE OF FIRST AUTHORISATION/RENEWAL OF THE AUTHORISATION' | Qrd txt :- '9. DATE OF FIRST AUTHORISATION/RENEWAL OF THE AUTHORISATION' | Matched :- 'True'
2021-06-03 02:34:54,046 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20057' | prevHeadingCurrId :- '20056' | prevHeadingFoundId :- '20056'
2021-06-03 02:34:56,067 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '10. DATE OF REVISION OF THE TEXT' | Qrd txt :- '10. DATE OF REVISION OF THE TEXT' | Matched :- 'True'
2021-06-03 02:34:56,087 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20058' | prevHeadingCurrId :- '20057' | prevHeadingFoundId :- '20057'
2021-06-03 02:34:56,521 : Flow Logger HTML_6 : Completed Heading Extraction For File | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:34:56,523 : Flow Logger HTML_6 : 0: Heading Extraction,1.9189 Min,5.08183 MB,10.3256 MB,47.9%
 | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:34:56,528 : Flow Logger HTML_6 : Starting Document Annotation For File | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:34:58,291 : Flow Logger HTML_6 : Completed Document Annotation | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:34:58,293 : Flow Logger HTML_6 : 0: Document Annotation,0.0294 Min,0.056239 MB,0.119696 MB,47.9%
 | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:34:58,295 : Flow Logger HTML_6 : Starting Extracting Content Between Heading | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:34:58,306 : ExtractContentBetween_0_v : Cleaning Match Results | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:34:58,316 : ExtractContentBetween_0_v : Finished Cleaning Match Results | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:34:58,441 : Flow Logger HTML_6 : Completed Extracting Content Between Heading | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:34:58,443 : Flow Logger HTML_6 : 0: Content Extraction,0.0025 Min,0.98942 MB,10.334736 MB,47.9%
 | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:34:58,527 : XmlGeneration_0_R : PMS/OMS Annotation Information Not Retrieved | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:34:58,528 : XmlGeneration_0_R : Initiating XML Generation | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:34:59,215 : XmlGeneration_0_R : Writing to File:Elocta_clean_SmPC.xml | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:34:59,225 : Flow Logger HTML_6 : 0: Generate XML,0.013 Min,2.955355 MB,8.273618 MB,47.9%
 | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:35:03,216 : XML Submission Logger_0_j : Initiating Submission To FHIR Server | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:03,220 : XML Submission Logger_0_j : Response{"resourceType":"Bundle","id":"5e1cac43-014d-4c68-956d-cd7e75bd8503","meta":{"versionId":"1","lastUpdated":"2021-06-02T21:05:02.062+00:00"},"type":"collection","entry":[{"fullUrl":"urn:uuid:0d815ff4-e848-43aa-818f-0833cb276c9a","resource":{"resourceType":"Bundle","id":"c1790496-87c8-4ea0-a42a-356c5ed532c2","identifier":{"system":"http://ema.europa.eu/fhir/identifier/documentid","value":"${instance.bundle[n].Identifier}"},"type":"document","timestamp":"2021-06-02T21:04:58+00:00","entry":[{"fullUr | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:03,234 : XML Submission Logger_0_j : POST sucessful: XML added with id: 5e1cac43-014d-4c68-956d-cd7e75bd8503 | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:03,236 : Flow Logger HTML_6 : 0: Submit FHIR Msg,0.0667 Min,0.072687 MB,3.416254 MB,47.9%
 | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:35:03,242 : Flow Logger HTML_6 : Starting list bundle update/addition | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:35:03,268 : List Bundle Creation Logger_0_I : Extracted list bundle document type code this document 100000155532 | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:03,284 : List Bundle Creation Logger_0_I : Getting Existing List Bundle accross all MANs | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:03,286 : List Bundle Creation Logger_0_I : Getting list bundle for MAN EU/1/15/1046/001  | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:04,523 : List Bundle Creation Logger_0_I : Getting list bundle for MAN EU/1/15/1046/002  | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:05,358 : List Bundle Creation Logger_0_I : Getting list bundle for MAN EU/1/15/1046/003  | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:06,230 : List Bundle Creation Logger_0_I : Getting list bundle for MAN EU/1/15/1046/004  | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:07,097 : List Bundle Creation Logger_0_I : Getting list bundle for MAN EU/1/15/1046/005  | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:07,991 : List Bundle Creation Logger_0_I : Getting list bundle for MAN EU/1/15/1046/006  | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:08,884 : List Bundle Creation Logger_0_I : Getting list bundle for MAN EU/1/15/1046/007  | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:09,818 : List Bundle Creation Logger_0_I : Getting list bundle for MAN EU/1/15/1046/008  | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:10,695 : List Bundle Creation Logger_0_I : Getting Existing List Bundle using common list id f9340b0e-f8cb-4dd9-84ed-9e057fd09896 | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:11,701 : List Bundle Creation Logger_0_I : Added missing MAN identifiers | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:11,712 : List Bundle Creation Logger_0_I : Updating existing item | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:11,721 : List Bundle Creation Logger_0_I : Converted to required XML format | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:13,066 : List Bundle Creation Logger_0_I : List update successfully completed f9340b0e-f8cb-4dd9-84ed-9e057fd09896 | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-06-03 02:35:13,069 : Flow Logger HTML_6 : Completed list bundle update/addition | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:35:13,085 : Flow Logger HTML_6 : 0: Update/Add List Bundle,0.1641 Min,0.186878 MB,0.253677 MB,48.1%
 | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:35:13,091 : Flow Logger HTML_6 : 



||||||||||||||||||||||||||||||||1 ||||| Elocta_clean_ANNEX II.json||||||||||||||||||||||||||||||||



 | H | CAP |  en | HTML | Elocta_clean.htm
2021-06-03 02:35:13,121 : Heading Extraction Elocta_clean_ANNEX II.json_2 : Starting Heading Extraction | H | CAP |  en | 1 | Elocta_clean_ANNEX II.json
2021-06-03 02:35:14,138 : Heading Extraction Elocta_clean_ANNEX II.json_2 : Started Extracting Heading | H | CAP |  en | 1 | Elocta_clean_ANNEX II.json
2021-06-03 02:35:14,171 : Heading Extraction Elocta_clean_ANNEX II.json_2 : Match Passed | H | CAP |  en | 1 | Elocta_clean_ANNEX II.json | Doc txt :- 'ANNEX II' | Qrd txt :- 'ANNEX II' | Matched :- 'True'
