2021-09-19 10:10:10,556 : Flow Logger HTML_1 : Starting HTML Conversion To Json | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-09-19 10:10:47,354 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24031' | prevHeadingCurrId :- '24030' | prevHeadingFoundId :- '24033'
2021-09-19 10:10:47,373 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-09-19 10:10:47,388 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24037' | prevHeadingCurrId :- '24033' | prevHeadingFoundId :- '24033'
2021-09-19 10:10:47,394 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Failed By Style | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '24033'
2021-09-19 10:10:47,715 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '5.2 Pharmacokinetic properties' | Qrd txt :- '5.2 Pharmacokinetic properties' | Matched :- 'True'
2021-09-19 10:10:47,726 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24038' | prevHeadingCurrId :- '24033' | prevHeadingFoundId :- '24033'
2021-09-19 10:10:47,827 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Absorption' | Qrd txt :- 'Absorption' | Matched :- 'True'
2021-09-19 10:10:47,836 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24039' | prevHeadingCurrId :- '24038' | prevHeadingFoundId :- '24038'
2021-09-19 10:10:48,031 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Distribution' | Qrd txt :- 'Distribution' | Matched :- 'True'
2021-09-19 10:10:48,039 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24040' | prevHeadingCurrId :- '24038' | prevHeadingFoundId :- '24038'
2021-09-19 10:10:48,163 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Biotransformation' | Qrd txt :- 'Biotransformation' | Matched :- 'True'
2021-09-19 10:10:48,175 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24041' | prevHeadingCurrId :- '24038' | prevHeadingFoundId :- '24038'
2021-09-19 10:10:48,299 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Elimination' | Qrd txt :- 'Elimination' | Matched :- 'True'
2021-09-19 10:10:48,307 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24042' | prevHeadingCurrId :- '24038' | prevHeadingFoundId :- '24038'
2021-09-19 10:10:49,932 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '5.3 Preclinical safety data' | Qrd txt :- '5.3 Preclinical safety data' | Matched :- 'True'
2021-09-19 10:10:49,938 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24045' | prevHeadingCurrId :- '24038' | prevHeadingFoundId :- '24038'
2021-09-19 10:10:50,507 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '6. PHARMACEUTICAL PARTICULARS' | Qrd txt :- '6. PHARMACEUTICAL PARTICULARS' | Matched :- 'True'
2021-09-19 10:10:50,513 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24047' | prevHeadingCurrId :- '24045' | prevHeadingFoundId :- '24045'
2021-09-19 10:10:50,691 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '6.1 List of excipients' | Qrd txt :- '6.1 List of excipients' | Matched :- 'True'
2021-09-19 10:10:50,697 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24048' | prevHeadingCurrId :- '24047' | prevHeadingFoundId :- '24047'
2021-09-19 10:10:51,993 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '6.2 Incompatibilities' | Qrd txt :- '6.2 Incompatibilities' | Matched :- 'True'
2021-09-19 10:10:51,999 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24049' | prevHeadingCurrId :- '24048' | prevHeadingFoundId :- '24048'
2021-09-19 10:10:52,362 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '6.3 Shelf life' | Qrd txt :- '6.3 Shelf life' | Matched :- 'True'
2021-09-19 10:10:52,367 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24050' | prevHeadingCurrId :- '24049' | prevHeadingFoundId :- '24049'
2021-09-19 10:10:53,943 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '6.4 Special precautions for storage' | Qrd txt :- '6.4 Special precautions for storage' | Matched :- 'True'
2021-09-19 10:10:53,949 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24051' | prevHeadingCurrId :- '24050' | prevHeadingFoundId :- '24050'
2021-09-19 10:10:54,887 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed : SpecialCase1|158.33|(48, 81, 86)|0.69| | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '6.5   Nature and contents of container' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'True'
2021-09-19 10:10:54,893 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24052' | prevHeadingCurrId :- '24051' | prevHeadingFoundId :- '24051'
2021-09-19 10:10:57,194 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed : SpecialCase2|14.63|(93, 88, 95)|0.933| | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '6.6   Special precautions for disposal and other handling' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'True'
2021-09-19 10:10:57,200 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24053' | prevHeadingCurrId :- '24052' | prevHeadingFoundId :- '24052'
2021-09-19 10:10:59,187 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '7. MARKETING AUTHORISATION HOLDER' | Qrd txt :- '7. MARKETING AUTHORISATION HOLDER' | Matched :- 'True'
2021-09-19 10:10:59,192 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24055' | prevHeadingCurrId :- '24053' | prevHeadingFoundId :- '24053'
2021-09-19 10:11:00,130 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '8. MARKETING AUTHORISATION NUMBER(S)' | Qrd txt :- '8. MARKETING AUTHORISATION NUMBER(S)' | Matched :- 'True'
2021-09-19 10:11:00,135 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24056' | prevHeadingCurrId :- '24055' | prevHeadingFoundId :- '24055'
2021-09-19 10:11:01,886 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '9. DATE OF FIRST AUTHORISATION/RENEWAL OF THE AUTHORISATION' | Qrd txt :- '9. DATE OF FIRST AUTHORISATION/RENEWAL OF THE AUTHORISATION' | Matched :- 'True'
2021-09-19 10:11:01,891 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24057' | prevHeadingCurrId :- '24056' | prevHeadingFoundId :- '24056'
2021-09-19 10:11:02,457 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '10. DATE OF REVISION OF THE TEXT' | Qrd txt :- '10. DATE OF REVISION OF THE TEXT' | Matched :- 'True'
2021-09-19 10:11:02,462 : Heading Extraction Abilify Maintena_clean_SmPC.json_q : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '24058' | prevHeadingCurrId :- '24057' | prevHeadingFoundId :- '24057'
2021-09-19 10:11:02,665 : Flow Logger HTML_1 : Completed Heading Extraction For File | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-09-19 10:11:02,666 : Flow Logger HTML_1 : 0: Heading Extraction,0.6151 Min,2.806171 MB,6.799771 MB,74.6%
 | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-09-19 10:11:02,670 : Flow Logger HTML_1 : Starting Document Annotation For File | H | CAP |  en | HTML | Abilify Maintena_clean.htm
