2021-06-07 22:46:18,240 : Flow Logger HTML_M : Starting HTML Conversion To Json | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:10,182 : List Bundle Creation Logger_0_G : Getting Existing List Bundle accross all MANs | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:10,183 : List Bundle Creation Logger_0_G : Getting list bundle for MAN EU/1/95/001/025  | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:11,035 : List Bundle Creation Logger_0_G : Getting list bundle for MAN EU/1/95/001/026  | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:11,910 : List Bundle Creation Logger_0_G : Getting list bundle for MAN EU/1/95/001/027  | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:12,872 : List Bundle Creation Logger_0_G : Getting list bundle for MAN EU/1/95/001/021  | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:13,711 : List Bundle Creation Logger_0_G : Getting list bundle for MAN EU/1/95/001/031  | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:14,541 : List Bundle Creation Logger_0_G : Getting list bundle for MAN EU/1/95/001/000  | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:15,359 : List Bundle Creation Logger_0_G : Getting list bundle for MAN EU/1/95/001/033  | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:16,272 : List Bundle Creation Logger_0_G : Getting list bundle for MAN EU/1/95/001/034  | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:17,103 : List Bundle Creation Logger_0_G : Getting list bundle for MAN EU/1/95/001/035  | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:18,310 : List Bundle Creation Logger_0_G : Getting Existing List Bundle using common list id 4e8cd513-14c0-446b-915e-b46b0ee889a6 | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:19,301 : List Bundle Creation Logger_0_G : Added missing MAN identifiers | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:19,302 : List Bundle Creation Logger_0_G : Adding a new item | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:19,305 : List Bundle Creation Logger_0_G : Converted to required XML format | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:20,261 : List Bundle Creation Logger_0_G : List update successfully completed 4e8cd513-14c0-446b-915e-b46b0ee889a6 | H | CAP |  es | 0 | gonal-f_clean_SmPC.json
2021-06-07 22:50:20,263 : Flow Logger HTML_M : Completed list bundle update/addition | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:20,264 : Flow Logger HTML_M : 0: Update/Add List Bundle,0.1685 Min,0.111669 MB,0.336868 MB,48.2%
 | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:20,266 : Flow Logger HTML_M : 



||||||||||||||||||||||||||||||||1 ||||| gonal-f_clean_ANEXO II.json||||||||||||||||||||||||||||||||



 | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:20,270 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Starting Heading Extraction | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json
2021-06-07 22:50:20,466 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Started Extracting Heading | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json
2021-06-07 22:50:20,473 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Passed | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'ANEXO II' | Qrd txt :- 'ANEXO II' | Matched :- 'True'
2021-06-07 22:50:20,476 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Passed As This The First Heading | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25001' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-06-07 22:50:20,533 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : Contains<>|37.04|(45, 64, 87)|0.913| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'A.      FABRICANTES DEL PRINCIPIO ACTIVO BIOLÓGICO Y FABRICANTE RESPONSABLE DE LA LIBERACIÓN DE LOS LOTES' | Qrd txt :- 'A. <FABRICANTE(S) DEL (DE LOS) PRINCIPIO(S) ACTIVO(S) BIOLÓGICO(S) Y> FABRICANTE(S) RESPONSABLE(S) DE LA LIBERACIÓN DE LOS LOTES' | Matched :- 'False'
2021-06-07 22:50:20,767 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Passed | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'B. CONDICIONES O RESTRICCIONES DE SUMINISTRO Y USO' | Qrd txt :- 'B. CONDICIONES O RESTRICCIONES DE SUMINISTRO Y USO' | Matched :- 'True'
2021-06-07 22:50:20,773 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Flow Is Broken | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25005' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '25001'
2021-06-07 22:50:20,777 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Passed | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25005' | prevHeadingCurrId :- '25001' | prevHeadingFoundId :- '25001'
2021-06-07 22:50:20,883 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Passed | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'C. OTRAS CONDICIONES Y REQUISITOS DE LA AUTORIZACIÓN DE COMERCIALIZACIÓN' | Qrd txt :- 'C. OTRAS CONDICIONES Y REQUISITOS DE LA AUTORIZACIÓN DE COMERCIALIZACIÓN' | Matched :- 'True'
2021-06-07 22:50:20,891 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Flow Is Broken | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25007' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '25005'
2021-06-07 22:50:20,897 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Passed | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25007' | prevHeadingCurrId :- '25005' | prevHeadingFoundId :- '25005'
2021-06-07 22:50:21,004 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : <=7|53.33|(56, 74, 86)|0.823| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'D.      CONDICIONES O RESTRICCIONES EN RELACIÓN CON LA UTILIZACIÓN SEGURA Y EFICAZ DEL MEDICAMENTO' | Qrd txt :- 'B. CONDICIONES O RESTRICCIONES DE SUMINISTRO Y USO ' | Matched :- 'False'
2021-06-07 22:50:21,024 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Passed | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'D. CONDICIONES O RESTRICCIONES EN RELACIÓN CON LA UTILIZACIÓN SEGURA Y EFICAZ DEL MEDICAMENTO' | Qrd txt :- 'D. CONDICIONES O RESTRICCIONES EN RELACIÓN CON LA UTILIZACIÓN SEGURA Y EFICAZ DEL MEDICAMENTO' | Matched :- 'True'
2021-06-07 22:50:21,032 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Flow Is Broken | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25009' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '25007'
2021-06-07 22:50:21,036 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Passed | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25009' | prevHeadingCurrId :- '25007' | prevHeadingFoundId :- '25007'
2021-06-07 22:50:21,101 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : Contains<>|37.04|(45, 64, 87)|0.913| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'A.      FABRICANTES DEL PRINCIPIO ACTIVO BIOLÓGICO Y FABRICANTE RESPONSABLE DE LA LIBERACIÓN DE LOS LOTES' | Qrd txt :- 'A. <FABRICANTE(S) DEL (DE LOS) PRINCIPIO(S) ACTIVO(S) BIOLÓGICO(S) Y> FABRICANTE(S) RESPONSABLE(S) DE LA LIBERACIÓN DE LOS LOTES' | Matched :- 'False'
2021-06-07 22:50:21,324 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : Contains<>|190.91|(7, 11, 86)|0.349| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Nombre y dirección del fabricante del principio activo biológico.' | Qrd txt :- 'A. <FABRICANTE(S) DEL (DE LOS) PRINCIPIO(S) ACTIVO(S) BIOLÓGICO(S) Y> FABRICANTE(S) RESPONSABLE(S) DE LA LIBERACIÓN DE LOS LOTES' | Matched :- 'False'
2021-06-07 22:50:21,361 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|54.55|(79, 65, 86)|0.917| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Nombre y dirección del fabricante del principio activo biológico.' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) del (de los) principio(s) activo(s) biológico(s).' | Matched :- 'False'
2021-06-07 22:50:21,519 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : Contains<>|623.53|(3, 12, 86)|0.358| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Merck Serono S.A.' | Qrd txt :- 'A. <FABRICANTE(S) DEL (DE LOS) PRINCIPIO(S) ACTIVO(S) BIOLÓGICO(S) Y> FABRICANTE(S) RESPONSABLE(S) DE LA LIBERACIÓN DE LOS LOTES' | Matched :- 'False'
2021-06-07 22:50:21,542 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|435.29|(22, 35, 86)|0.469| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Merck Serono S.A.' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) del (de los) principio(s) activo(s) biológico(s).' | Matched :- 'False'
2021-06-07 22:50:21,559 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|364.71|(11, 33, 86)|0.476| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Merck Serono S.A.' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) responsable(s) de la liberación de los lotes' | Matched :- 'False'
2021-06-07 22:50:21,719 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|360.0|(6, 15, 86)|0.286| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Succursale d’Aubonne' | Qrd txt :- 'D. CONDICIONES O RESTRICCIONES EN RELACIÓN CON LA UTILIZACIÓN SEGURA Y EFICAZ DEL MEDICAMENTO  ' | Matched :- 'False'
2021-06-07 22:50:22,020 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|670.0|(10, 40, 86)|0.319| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Merck S.L.' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) responsable(s) de la liberación de los lotes' | Matched :- 'False'
2021-06-07 22:50:22,114 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : <=7|433.33|(9, 17, 86)|0.435| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'C/ Batanes 1' | Qrd txt :- 'C. OTRAS CONDICIONES Y REQUISITOS DE LA AUTORIZACIÓN DE COMERCIALIZACIÓN' | Matched :- 'False'
2021-06-07 22:50:22,359 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : Contains<>|187.5|(7, 11, 86)|0.332| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Nombre y dirección del fabricante responsable de la liberación de los lotes' | Qrd txt :- 'A. <FABRICANTE(S) DEL (DE LOS) PRINCIPIO(S) ACTIVO(S) BIOLÓGICO(S) Y> FABRICANTE(S) RESPONSABLE(S) DE LA LIBERACIÓN DE LOS LOTES' | Matched :- 'False'
2021-06-07 22:50:22,416 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|85.71|(54, 61, 86)|0.888| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Nombre y dirección del fabricante responsable de la liberación de los lotes' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) del (de los) principio(s) activo(s) biológico(s).' | Matched :- 'False'
2021-06-07 22:50:22,436 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Passed : >7|26.79|(88, 75, 95)|0.936| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Nombre y dirección del fabricante responsable de la liberación de los lotes' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) responsable(s) de la liberación de los lotes' | Matched :- 'True'
2021-06-07 22:50:22,443 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Failed As Wrong Heading Found | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25004' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '25009'
2021-06-07 22:50:22,589 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : Contains<>|557.89|(3, 11, 86)|0.346| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Merck Serono S.p.A.' | Qrd txt :- 'A. <FABRICANTE(S) DEL (DE LOS) PRINCIPIO(S) ACTIVO(S) BIOLÓGICO(S) Y> FABRICANTE(S) RESPONSABLE(S) DE LA LIBERACIÓN DE LOS LOTES' | Matched :- 'False'
2021-06-07 22:50:22,617 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|389.47|(21, 32, 86)|0.479| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Merck Serono S.p.A.' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) del (de los) principio(s) activo(s) biológico(s).' | Matched :- 'False'
2021-06-07 22:50:22,640 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|326.32|(11, 31, 86)|0.487| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Merck Serono S.p.A.' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) responsable(s) de la liberación de los lotes' | Matched :- 'False'
2021-06-07 22:50:23,161 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Passed | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'B. CONDICIONES O RESTRICCIONES DE SUMINISTRO Y USO' | Qrd txt :- 'B. CONDICIONES O RESTRICCIONES DE SUMINISTRO Y USO' | Matched :- 'True'
2021-06-07 22:50:23,167 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Failed As Wrong Heading Found | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25005' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '25009'
2021-06-07 22:50:23,221 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|93.02|(58, 74, 86)|0.823| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'B.      CONDICIONES O RESTRICCIONES DE SUMINISTRO Y USO' | Qrd txt :- 'D. CONDICIONES O RESTRICCIONES EN RELACIÓN CON LA UTILIZACIÓN SEGURA Y EFICAZ DEL MEDICAMENTO  ' | Matched :- 'False'
2021-06-07 22:50:23,522 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|92.86|(9, 9, 86)|0.323| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'Medicamento sujeto a prescripción médica restringida (ver Anexo I: Ficha Técnica o Resumen de las Características del Producto, sección 4.2).' | Qrd txt :- 'D. CONDICIONES O RESTRICCIONES EN RELACIÓN CON LA UTILIZACIÓN SEGURA Y EFICAZ DEL MEDICAMENTO  ' | Matched :- 'False'
2021-06-07 22:50:23,700 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Passed | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'C. OTRAS CONDICIONES Y REQUISITOS DE LA AUTORIZACIÓN DE COMERCIALIZACIÓN' | Qrd txt :- 'C. OTRAS CONDICIONES Y REQUISITOS DE LA AUTORIZACIÓN DE COMERCIALIZACIÓN' | Matched :- 'True'
2021-06-07 22:50:23,708 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Failed As Wrong Heading Found | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25007' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '25009'
2021-06-07 22:50:23,820 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : Contains<>|243.64|(30, 64, 86)|0.625| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'C.      OTRAS CONDICIONES Y REQUISITOS DE LA AUTORIZACIÓN DE COMERCIALIZACIÓN' | Qrd txt :- 'E. OBLIGACIÓN ESPECÍFICA DE LLEVAR A CABO MEDIDAS POSAUTORIZACIÓN EN RELACIÓN <CON UNA AUTORIZACIÓN DE COMERCIALIZACIÓN CONDICIONAL><CON UNA AUTORIZACIÓN DE COMERCIALIZACIÓN EN CIRCUNSTANCIAS EXCEPCIONALES' | Matched :- 'False'
2021-06-07 22:50:23,879 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : Contains<>|255.0|(9, 18, 86)|0.28| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- '·Informes periódicos de seguridad (IPSs)' | Qrd txt :- 'A. <FABRICANTE(S) DEL (DE LOS) PRINCIPIO(S) ACTIVO(S) BIOLÓGICO(S) Y> FABRICANTE(S) RESPONSABLE(S) DE LA LIBERACIÓN DE LOS LOTES' | Matched :- 'False'
2021-06-07 22:50:23,929 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|167.5|(24, 38, 86)|0.58| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- '·Informes periódicos de seguridad (IPSs)' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) del (de los) principio(s) activo(s) biológico(s).' | Matched :- 'False'
2021-06-07 22:50:23,977 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|142.5|(32, 45, 86)|0.587| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- '·Informes periódicos de seguridad (IPSs)' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) responsable(s) de la liberación de los lotes' | Matched :- 'False'
2021-06-07 22:50:24,010 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Passed : <=7|2.5|(99, 100, 100)|0.996| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- '·Informes periódicos de seguridad (IPSs)' | Qrd txt :- 'Informes periódicos de seguridad (IPSs)' | Matched :- 'True'
2021-06-07 22:50:24,017 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Failed As Previous Heading Found is not matching | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25008' | prevHeadingCurrId :- '25007' | prevHeadingFoundId :- '25009'
2021-06-07 22:50:24,213 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : <=7|53.33|(56, 74, 86)|0.823| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'D.      CONDICIONES O RESTRICCIONES EN RELACIÓN CON LA UTILIZACIÓN SEGURA Y EFICAZ DEL MEDICAMENTO' | Qrd txt :- 'B. CONDICIONES O RESTRICCIONES DE SUMINISTRO Y USO ' | Matched :- 'False'
2021-06-07 22:50:24,234 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Passed | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- 'D. CONDICIONES O RESTRICCIONES EN RELACIÓN CON LA UTILIZACIÓN SEGURA Y EFICAZ DEL MEDICAMENTO' | Qrd txt :- 'D. CONDICIONES O RESTRICCIONES EN RELACIÓN CON LA UTILIZACIÓN SEGURA Y EFICAZ DEL MEDICAMENTO' | Matched :- 'True'
2021-06-07 22:50:24,239 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Passed As Previous Heading Same As Current | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25009' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '25009'
2021-06-07 22:50:24,284 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : Contains<>|312.12|(10, 15, 86)|0.356| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- '·Plan de gestión de riesgos (PGR)' | Qrd txt :- 'A. <FABRICANTE(S) DEL (DE LOS) PRINCIPIO(S) ACTIVO(S) BIOLÓGICO(S) Y> FABRICANTE(S) RESPONSABLE(S) DE LA LIBERACIÓN DE LOS LOTES' | Matched :- 'False'
2021-06-07 22:50:24,327 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|200.0|(32, 42, 86)|0.544| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- '·Plan de gestión de riesgos (PGR)' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) del (de los) principio(s) activo(s) biológico(s).' | Matched :- 'False'
2021-06-07 22:50:24,365 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : >7|166.67|(33, 39, 86)|0.564| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- '·Plan de gestión de riesgos (PGR)' | Qrd txt :- 'Nombre y dirección del (de los) fabricante(s) responsable(s) de la liberación de los lotes' | Matched :- 'False'
2021-06-07 22:50:24,427 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Passed : <=7|3.03|(98, 100, 100)|0.995| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- '·Plan de gestión de riesgos (PGR)' | Qrd txt :- 'Plan de gestión de riesgos (PGR)' | Matched :- 'True'
2021-06-07 22:50:24,435 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Passed | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25010' | prevHeadingCurrId :- '25009' | prevHeadingFoundId :- '25009'
2021-06-07 22:50:24,439 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Validation Failed By Style | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | currHeadId :- '25010' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '25009'
2021-06-07 22:50:24,471 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : <=7|96.97|(48, 60, 86)|0.611| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- '·Plan de gestión de riesgos (PGR)' | Qrd txt :- 'Medidas adicionales de minimización de riesgos' | Matched :- 'False'
2021-06-07 22:50:24,718 : Heading Extraction gonal-f_clean_ANEXO II.json_O : Match Failed In Lowercase : Contains<>|253.66|(9, 15, 86)|0.339| | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json | Doc txt :- '·A petición de la Agencia Europea de Medicamentos.' | Qrd txt :- 'A. <FABRICANTE(S) DEL (DE LOS) PRINCIPIO(S) ACTIVO(S) BIOLÓGICO(S) Y> FABRICANTE(S) RESPONSABLE(S) DE LA LIBERACIÓN DE LOS LOTES' | Matched :- 'False'
2021-06-07 22:50:24,888 : Flow Logger HTML_M : Completed Heading Extraction For File | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:24,890 : Flow Logger HTML_M : 1: Heading Extraction,0.0771 Min,0.226929 MB,2.962573 MB,48.2%
 | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:24,892 : Flow Logger HTML_M : Starting Document Annotation For File | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:24,900 : Flow Logger HTML_M : Completed Document Annotation | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:24,901 : Flow Logger HTML_M : 1: Document Annotation,0.0002 Min,0.005818 MB,0.162603 MB,48.2%
 | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:24,903 : Flow Logger HTML_M : Starting Extracting Content Between Heading | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:24,907 : ExtractContentBetween_1_w : Cleaning Match Results | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json
2021-06-07 22:50:24,912 : ExtractContentBetween_1_w : Finished Cleaning Match Results | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json
2021-06-07 22:50:24,926 : Flow Logger HTML_M : Completed Extracting Content Between Heading | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:24,928 : Flow Logger HTML_M : 1: Content Extraction,0.0004 Min,0.218692 MB,0.401255 MB,48.2%
 | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:24,951 : XmlGeneration_1_7 : PMS/OMS Annotation Information Not Retrieved | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json
2021-06-07 22:50:24,953 : XmlGeneration_1_7 : Initiating XML Generation | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json
2021-06-07 22:50:24,996 : XmlGeneration_1_7 : Writing to File:gonal-f_clean_ANEXO II.xml | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json
2021-06-07 22:50:24,999 : Flow Logger HTML_M : 1: Generate XML,0.0011 Min,0.457046 MB,0.948037 MB,48.2%
 | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:26,584 : XML Submission Logger_1_w : Initiating Submission To FHIR Server | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json
2021-06-07 22:50:26,585 : XML Submission Logger_1_w : Response{"resourceType":"Bundle","id":"24fbe128-6ffb-4ce4-863b-261718a41915","meta":{"versionId":"1","lastUpdated":"2021-06-07T17:20:26.007+00:00"},"type":"collection","entry":[{"fullUrl":"urn:uuid:a7c5ccfd-d2b8-4683-9f8a-03dcb42dfad4","resource":{"resourceType":"Bundle","id":"1f8faae4-fc0a-4608-9361-4607201c0b4b","identifier":{"system":"http://ema.europa.eu/fhir/identifier/documentid","value":"${instance.bundle[n].Identifier}"},"type":"document","timestamp":"2021-06-07T17:20:24+00:00","entry":[{"fullUr | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json
2021-06-07 22:50:26,588 : XML Submission Logger_1_w : POST sucessful: XML added with id: 24fbe128-6ffb-4ce4-863b-261718a41915 | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json
2021-06-07 22:50:26,590 : Flow Logger HTML_M : 1: Submit FHIR Msg,0.0265 Min,0.202264 MB,0.519441 MB,48.1%
 | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:26,591 : Flow Logger HTML_M : Starting list bundle update/addition | H | CAP |  es | HTML | gonal-f_clean.htm
2021-06-07 22:50:26,596 : List Bundle Creation Logger_1_6 : Extracted list bundle document type code this document 100000155533 | H | CAP |  es | 1 | gonal-f_clean_ANEXO II.json
