2021-06-08 01:48:13,453 : Flow Logger HTML_3 : Starting HTML Conversion To Json | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:48:49,135 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed : <=4|20.0|(89, 100, 95)|0.976| | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- 'Clinical efficacy and safety in men' | Qrd txt :- 'Clinical efficacy and safety' | Matched :- 'True'
2021-06-08 01:48:49,143 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Flow Is Broken | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20036' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20033'
2021-06-08 01:48:49,144 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20036' | prevHeadingCurrId :- '20033' | prevHeadingFoundId :- '20033'
2021-06-08 01:48:49,658 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '5.2 Pharmacokinetic properties' | Qrd txt :- '5.2 Pharmacokinetic properties' | Matched :- 'True'
2021-06-08 01:48:49,666 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Flow Is Broken | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20038' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20033'
2021-06-08 01:48:49,674 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20038' | prevHeadingCurrId :- '20033' | prevHeadingFoundId :- '20033'
2021-06-08 01:48:49,856 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '5.3 Preclinical safety data' | Qrd txt :- '5.3 Preclinical safety data' | Matched :- 'True'
2021-06-08 01:48:49,864 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Flow Is Broken | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20045' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20038'
2021-06-08 01:48:49,872 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20045' | prevHeadingCurrId :- '20038' | prevHeadingFoundId :- '20038'
2021-06-08 01:48:50,387 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '6. PHARMACEUTICAL PARTICULARS' | Qrd txt :- '6. PHARMACEUTICAL PARTICULARS' | Matched :- 'True'
2021-06-08 01:48:50,395 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Flow Is Broken | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20047' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20045'
2021-06-08 01:48:50,403 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20047' | prevHeadingCurrId :- '20045' | prevHeadingFoundId :- '20045'
2021-06-08 01:48:50,612 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '6.1 List of excipients' | Qrd txt :- '6.1 List of excipients' | Matched :- 'True'
2021-06-08 01:48:50,620 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20048' | prevHeadingCurrId :- '20047' | prevHeadingFoundId :- '20047'
2021-06-08 01:48:53,220 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '6.2 Incompatibilities' | Qrd txt :- '6.2 Incompatibilities' | Matched :- 'True'
2021-06-08 01:48:53,220 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20049' | prevHeadingCurrId :- '20048' | prevHeadingFoundId :- '20048'
2021-06-08 01:48:53,614 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '6.3 Shelf life' | Qrd txt :- '6.3 Shelf life' | Matched :- 'True'
2021-06-08 01:48:53,622 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20050' | prevHeadingCurrId :- '20049' | prevHeadingFoundId :- '20049'
2021-06-08 01:48:54,714 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '6.4 Special precautions for storage' | Qrd txt :- '6.4 Special precautions for storage' | Matched :- 'True'
2021-06-08 01:48:54,722 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20051' | prevHeadingCurrId :- '20050' | prevHeadingFoundId :- '20050'
2021-06-08 01:48:55,993 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed : SpecialCase1|158.33|(48, 81, 86)|0.69| | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '6.5     Nature and contents of container' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'True'
2021-06-08 01:48:55,998 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20052' | prevHeadingCurrId :- '20051' | prevHeadingFoundId :- '20051'
2021-06-08 01:48:59,090 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed : SpecialCase2|14.63|(93, 88, 95)|0.977| | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '6.6     Special precautions for disposal and other handling' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'True'
2021-06-08 01:48:59,098 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20053' | prevHeadingCurrId :- '20052' | prevHeadingFoundId :- '20052'
2021-06-08 01:49:00,651 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '7. MARKETING AUTHORISATION HOLDER' | Qrd txt :- '7. MARKETING AUTHORISATION HOLDER' | Matched :- 'True'
2021-06-08 01:49:00,659 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Flow Is Broken | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20055' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20053'
2021-06-08 01:49:00,659 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20055' | prevHeadingCurrId :- '20053' | prevHeadingFoundId :- '20053'
2021-06-08 01:49:02,204 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '8. MARKETING AUTHORISATION NUMBER(S)' | Qrd txt :- '8. MARKETING AUTHORISATION NUMBER(S)' | Matched :- 'True'
2021-06-08 01:49:02,212 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20056' | prevHeadingCurrId :- '20055' | prevHeadingFoundId :- '20055'
2021-06-08 01:49:04,008 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '9. DATE OF FIRST AUTHORISATION/RENEWAL OF THE AUTHORISATION' | Qrd txt :- '9. DATE OF FIRST AUTHORISATION/RENEWAL OF THE AUTHORISATION' | Matched :- 'True'
2021-06-08 01:49:04,016 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20057' | prevHeadingCurrId :- '20056' | prevHeadingFoundId :- '20056'
2021-06-08 01:49:04,969 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Match Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | Doc txt :- '10. DATE OF REVISION OF THE TEXT' | Qrd txt :- '10. DATE OF REVISION OF THE TEXT' | Matched :- 'True'
2021-06-08 01:49:04,977 : Heading Extraction Ovaleap_clean_SmPC.json_4 : Validation Passed | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json | currHeadId :- '20058' | prevHeadingCurrId :- '20057' | prevHeadingFoundId :- '20057'
2021-06-08 01:49:05,222 : Flow Logger HTML_3 : Completed Heading Extraction For File | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:05,222 : Flow Logger HTML_3 : 0: Heading Extraction,0.8015 Min,1.071227 MB,3.635146 MB,52.7%
 | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:05,222 : Flow Logger HTML_3 : Starting Document Annotation For File | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:06,285 : Flow Logger HTML_3 : Completed Document Annotation | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:06,293 : Flow Logger HTML_3 : 0: Document Annotation,0.0179 Min,0.157793 MB,0.191416 MB,52.7%
 | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:06,301 : Flow Logger HTML_3 : Starting Extracting Content Between Heading | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:06,309 : ExtractContentBetween_0_8 : Cleaning Match Results | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:06,319 : ExtractContentBetween_0_8 : Finished Cleaning Match Results | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:06,364 : Flow Logger HTML_3 : Completed Extracting Content Between Heading | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:06,364 : Flow Logger HTML_3 : 0: Content Extraction,0.001 Min,0.414775 MB,2.010671 MB,52.7%
 | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:06,420 : XmlGeneration_0_c : PMS/OMS Annotation Information Not Retrieved | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:06,420 : XmlGeneration_0_c : Initiating XML Generation | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:06,657 : XmlGeneration_0_c : Writing to File:Ovaleap_clean_SmPC.xml | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:06,665 : Flow Logger HTML_3 : 0: Generate XML,0.0049 Min,1.530112 MB,2.557008 MB,52.7%
 | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:09,450 : XML Submission Logger_0_B : Initiating Submission To FHIR Server | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:09,458 : XML Submission Logger_0_B : Response{"resourceType":"Bundle","id":"df619533-7cb3-4608-b5e1-4882f99a00af","meta":{"versionId":"1","lastUpdated":"2021-06-07T20:19:08.467+00:00"},"type":"collection","entry":[{"fullUrl":"urn:uuid:bf8d627f-479a-48ca-b9d6-ef2b3d3399c8","resource":{"resourceType":"Bundle","id":"83da9e4b-5f31-4133-b6f5-edbf37f638b0","identifier":{"system":"http://ema.europa.eu/fhir/identifier/documentid","value":"${instance.bundle[n].Identifier}"},"type":"document","timestamp":"2021-06-07T20:19:06+00:00","entry":[{"fullUr | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:09,466 : XML Submission Logger_0_B : POST sucessful: XML added with id: df619533-7cb3-4608-b5e1-4882f99a00af | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:09,466 : Flow Logger HTML_3 : 0: Submit FHIR Msg,0.0467 Min,0.055701 MB,0.922472 MB,52.7%
 | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:09,474 : Flow Logger HTML_3 : Starting list bundle update/addition | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:09,490 : List Bundle Creation Logger_0_V : Extracted list bundle document type code this document 100000155532 | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:09,506 : List Bundle Creation Logger_0_V : Getting Existing List Bundle accross all MANs | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:09,506 : List Bundle Creation Logger_0_V : Getting list bundle for MAN EU/1/13/871/001  | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:10,512 : List Bundle Creation Logger_0_V : Getting list bundle for MAN EU/1/13/871/002  | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:11,452 : List Bundle Creation Logger_0_V : Getting list bundle for MAN EU/1/13/871/003  | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:12,470 : List Bundle Creation Logger_0_V : Getting Existing List Bundle using common list id c4c8ded9-3b93-45cf-8b0c-da97308ee903 | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:13,816 : List Bundle Creation Logger_0_V : Added missing MAN identifiers | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:13,816 : List Bundle Creation Logger_0_V : Adding a new item | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:13,824 : List Bundle Creation Logger_0_V : Converted to required XML format | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:14,776 : List Bundle Creation Logger_0_V : List update successfully completed c4c8ded9-3b93-45cf-8b0c-da97308ee903 | H | CAP |  en | 0 | Ovaleap_clean_SmPC.json
2021-06-08 01:49:14,776 : Flow Logger HTML_3 : Completed list bundle update/addition | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:14,776 : Flow Logger HTML_3 : 0: Update/Add List Bundle,0.0884 Min,0.241148 MB,0.351762 MB,52.7%
 | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:14,784 : Flow Logger HTML_3 : 



||||||||||||||||||||||||||||||||1 ||||| Ovaleap_clean_ANNEX II.json||||||||||||||||||||||||||||||||



 | H | CAP |  en | HTML | Ovaleap_clean.htm
2021-06-08 01:49:14,788 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Starting Heading Extraction | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json
2021-06-08 01:49:14,950 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Started Extracting Heading | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json
2021-06-08 01:49:14,958 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'ANNEX II' | Qrd txt :- 'ANNEX II' | Matched :- 'True'
2021-06-08 01:49:14,965 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Passed As This The First Heading | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21001' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-06-08 01:49:14,998 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed : Contains<>|16.87|(92, 84, 92)|0.933| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'A.        MANUFACTURER OF THE BIOLOGICAL ACTIVE SUBSTANCE AND MANUFACTURERS RESPONSIBLE FOR BATCH RELEASE' | Qrd txt :- 'A. <MANUFACTURER(S) OF THE BIOLOGICAL ACTIVE SUBSTANCE(S) AND> MANUFACTURER(S) RESPONSIBLE FOR BATCH RELEASE' | Matched :- 'True'
2021-06-08 01:49:15,006 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21002' | prevHeadingCurrId :- '21001' | prevHeadingFoundId :- '21001'
2021-06-08 01:49:15,054 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'B. CONDITIONS OR RESTRICTIONS REGARDING SUPPLY AND USE' | Qrd txt :- 'B. CONDITIONS OR RESTRICTIONS REGARDING SUPPLY AND USE' | Matched :- 'True'
2021-06-08 01:49:15,062 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Flow Is Broken | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21005' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '21002'
2021-06-08 01:49:15,070 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21005' | prevHeadingCurrId :- '21002' | prevHeadingFoundId :- '21002'
2021-06-08 01:49:15,134 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'C. OTHER CONDITIONS AND REQUIREMENTS OF THE MARKETING AUTHORISATION' | Qrd txt :- 'C. OTHER CONDITIONS AND REQUIREMENTS OF THE MARKETING AUTHORISATION' | Matched :- 'True'
2021-06-08 01:49:15,142 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Flow Is Broken | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21007' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '21005'
2021-06-08 01:49:15,150 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21007' | prevHeadingCurrId :- '21005' | prevHeadingFoundId :- '21005'
2021-06-08 01:49:15,230 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'd. conditions restrictions regard safe effective use medicinal product' | Qrd txt :- 'd. conditions restrictions regard safe effective use medicinal product' | Matched :- 'True'
2021-06-08 01:49:15,238 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed In Lowercase  :  | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'D.        conditions or restrictions with regard to the safe and effective use of the medicinal product' | Qrd txt :- 'D. CONDITIONS OR RESTRICTIONS WITH REGARD TO THE SAFE AND EFFECTIVE USE OF THE MEDICINAL PRODUCT' | Matched :- 'True'
2021-06-08 01:49:15,246 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Flow Is Broken | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21009' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '21007'
2021-06-08 01:49:15,246 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21009' | prevHeadingCurrId :- '21007' | prevHeadingFoundId :- '21007'
2021-06-08 01:49:15,270 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed : Contains<>|16.87|(92, 84, 92)|0.933| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'A.      MANUFACTURER OF THE BIOLOGICAL ACTIVE SUBSTANCE AND MANUFACTURERS RESPONSIBLE FOR BATCH RELEASE' | Qrd txt :- 'A. <MANUFACTURER(S) OF THE BIOLOGICAL ACTIVE SUBSTANCE(S) AND> MANUFACTURER(S) RESPONSIBLE FOR BATCH RELEASE' | Matched :- 'True'
2021-06-08 01:49:15,278 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21002' | prevHeadingCurrId :- '21001' | prevHeadingFoundId :- '21009'
2021-06-08 01:49:15,342 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Failed In Lowercase : <=7|92.77|(7, 11, 86)|0.339| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'A.      MANUFACTURER OF THE BIOLOGICAL ACTIVE SUBSTANCE AND MANUFACTURERS RESPONSIBLE FOR BATCH RELEASE' | Qrd txt :- 'Name and address of the manufacturer(s) responsible for batch release' | Matched :- 'False'
2021-06-08 01:49:15,495 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : End Of Sub Section | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json
2021-06-08 01:49:15,527 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed : Contains<>|16.87|(92, 84, 92)|0.933| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'A.      MANUFACTURER OF THE BIOLOGICAL ACTIVE SUBSTANCE AND MANUFACTURERS RESPONSIBLE FOR BATCH RELEASE' | Qrd txt :- 'A. <MANUFACTURER(S) OF THE BIOLOGICAL ACTIVE SUBSTANCE(S) AND> MANUFACTURER(S) RESPONSIBLE FOR BATCH RELEASE' | Matched :- 'True'
2021-06-08 01:49:15,527 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Passed As This The First Heading | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21002' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-06-08 01:49:15,567 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Failed In Lowercase : Contains<>|171.7|(8, 11, 86)|0.336| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'Name and address of the manufacturer of the biological active substance' | Qrd txt :- 'A. <MANUFACTURER(S) OF THE BIOLOGICAL ACTIVE SUBSTANCE(S) AND> MANUFACTURER(S) RESPONSIBLE FOR BATCH RELEASE' | Matched :- 'False'
2021-06-08 01:49:15,580 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed : <=7|11.32|(95, 94, 95)|0.966| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'Name and address of the manufacturer of the biological active substance' | Qrd txt :- 'Name and address of the manufacturer(s) of the biological active substance(s)' | Matched :- 'True'
2021-06-08 01:49:15,588 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21003' | prevHeadingCurrId :- '21002' | prevHeadingFoundId :- '21002'
2021-06-08 01:49:15,771 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Failed In Lowercase : >7|609.09|(7, 18, 86)|0.403| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'D-89079 Ulm' | Qrd txt :- 'D. CONDITIONS OR RESTRICTIONS WITH REGARD TO THE SAFE AND EFFECTIVE USE OF THE MEDICINAL PRODUCT' | Matched :- 'False'
2021-06-08 01:49:15,872 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Failed In Lowercase : Contains<>|175.0|(8, 12, 86)|0.337| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'Name and address of the manufacturers responsible for batch release' | Qrd txt :- 'A. <MANUFACTURER(S) OF THE BIOLOGICAL ACTIVE SUBSTANCE(S) AND> MANUFACTURER(S) RESPONSIBLE FOR BATCH RELEASE' | Matched :- 'False'
2021-06-08 01:49:15,896 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed : <=7|3.85|(98, 96, 98)|0.996| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'Name and address of the manufacturers responsible for batch release' | Qrd txt :- 'Name and address of the manufacturer(s) responsible for batch release' | Matched :- 'True'
2021-06-08 01:49:15,904 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21004' | prevHeadingCurrId :- '21003' | prevHeadingFoundId :- '21003'
2021-06-08 01:49:16,190 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Failed In Lowercase : >7|609.09|(7, 18, 86)|0.403| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'D-89079 Ulm' | Qrd txt :- 'D. CONDITIONS OR RESTRICTIONS WITH REGARD TO THE SAFE AND EFFECTIVE USE OF THE MEDICINAL PRODUCT' | Matched :- 'False'
2021-06-08 01:49:16,348 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Failed In Lowercase : <=7|137.5|(5, 16, 86)|0.354| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'Teva Pharmaceuticals Europe B.V.' | Qrd txt :- 'B. CONDITIONS OR RESTRICTIONS REGARDING SUPPLY AND USE' | Matched :- 'False'
2021-06-08 01:49:16,967 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Failed In Lowercase : >7|93.91|(9, 3, 86)|0.395| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'The printed package leaflet of the medicinal product must state the name and address of the manufacturer responsible for the release of the concerned batch.' | Qrd txt :- 'D. CONDITIONS OR RESTRICTIONS WITH REGARD TO THE SAFE AND EFFECTIVE USE OF THE MEDICINAL PRODUCT' | Matched :- 'False'
2021-06-08 01:49:17,079 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'B. CONDITIONS OR RESTRICTIONS REGARDING SUPPLY AND USE' | Qrd txt :- 'B. CONDITIONS OR RESTRICTIONS REGARDING SUPPLY AND USE' | Matched :- 'True'
2021-06-08 01:49:17,084 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21005' | prevHeadingCurrId :- '21004' | prevHeadingFoundId :- '21004'
2021-06-08 01:49:17,276 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Failed In Lowercase : >7|92.37|(10, 8, 86)|0.344| | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'Medicinal product subject to restricted medical prescription (see Annex I: Summary of Product Characteristics, section 4.2).' | Qrd txt :- 'D. CONDITIONS OR RESTRICTIONS WITH REGARD TO THE SAFE AND EFFECTIVE USE OF THE MEDICINAL PRODUCT' | Matched :- 'False'
2021-06-08 01:49:17,386 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Match Passed | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | Doc txt :- 'C. OTHER CONDITIONS AND REQUIREMENTS OF THE MARKETING AUTHORISATION' | Qrd txt :- 'C. OTHER CONDITIONS AND REQUIREMENTS OF THE MARKETING AUTHORISATION' | Matched :- 'True'
2021-06-08 01:49:17,394 : Heading Extraction Ovaleap_clean_ANNEX II.json_M : Validation Flow Is Broken | H | CAP |  en | 1 | Ovaleap_clean_ANNEX II.json | currHeadId :- '21007' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '21005'
